time,nNFkB
0.0,0.0
0.5050505050505051,0.10229273861742465
1.0101010101010102,0.4208038937912118
1.5151515151515151,0.9765076535122604
2.0202020202020203,1.7910216338994258
2.5252525252525255,2.885804779598814
3.0303030303030303,4.282107130421449
3.5353535353535355,6.000967947888735
4.040404040404041,8.063216944417423
4.545454545454546,10.489475704656943
5.050505050505051,13.300159111835566
5.555555555555556,16.515476767106865
6.0606060606060606,20.15543440114957
6.565656565656566,24.23983527802145
7.070707070707071,28.788281591211966
7.575757575757576,33.82017585212893
8.080808080808081,39.354722270698026
8.585858585858587,45.41092812846298
9.090909090909092,52.007605144011926
9.595959595959597,59.163370830800886
10.101010101010102,66.89664984742893
10.606060606060607,75.22567534035473
11.111111111111112,84.16849027911287
11.616161616161618,93.7429487840376
12.121212121212121,103.96671744644328
12.626262626262626,114.85727664173739
13.131313131313131,126.43192183478703
13.636363636363637,138.70776487784622
14.141414141414142,151.70173530127448
14.646464646464647,165.43058159724123
15.151515151515152,179.9108724956195
15.656565656565657,195.15899823303397
16.161616161616163,211.19117181439103
16.666666666666668,228.023430267494
17.171717171717173,245.67163589015632
17.67676767676768,264.15147749052164
18.181818181818183,283.47847161992115
18.68686868686869,303.66796379898085
19.191919191919194,324.73512973632864
19.6969696969697,346.69497654061314
20.202020202020204,369.56234392516956
20.70707070707071,393.35190540605794
21.212121212121215,418.0781694928019
21.71717171717172,443.75548087255765
22.222222222222225,470.3980215870356
22.72727272727273,498.01981220291225
23.232323232323235,526.6347129750461
23.73737373737374,556.2564250032422
24.242424242424242,586.8984913818746
24.747474747474747,618.5742983431143
25.252525252525253,651.2970763930687
25.757575757575758,685.079901441583
26.262626262626263,719.9356959250093
26.767676767676768,755.8772299226916
27.272727272727273,792.9171222664735
27.77777777777778,831.0678416439797
28.282828282828284,870.3417076949721
28.78787878787879,910.7508921015373
29.292929292929294,952.3074196714031
29.7979797979798,995.0231694151315
30.303030303030305,1038.9098756161447
30.80808080808081,1083.9791288954254
31.313131313131315,1130.2423772699221
31.81818181818182,1177.7109272033767
32.323232323232325,1226.395944650684
32.82828282828283,1276.3084560967336
33.333333333333336,1327.4593495893084
33.83838383838384,1379.8593757654337
34.343434343434346,1433.5191488711785
34.84848484848485,1488.4491477752324
35.35353535353536,1544.6597169765055
35.85858585858586,1602.1610676056441
36.36363636363637,1660.9632784203664
36.86868686868687,1721.0762967946473
37.37373737373738,1782.5099397018407
37.87878787878788,1845.273894691797
38.38383838383839,1909.3777208619804
38.88888888888889,1974.8308498225906
39.3939393939394,2041.6425866557202
39.8989898989899,2109.822110868584
40.40404040404041,2179.378477340852
40.909090909090914,2250.3206172661116
41.41414141414142,2322.657339087483
41.919191919191924,2396.397329427408
42.42424242424243,2471.549154011656
42.929292929292934,2548.1212585875583
43.43434343434344,2626.121969836511
43.939393939393945,2705.5594962807663
44.44444444444445,2786.4419291845393
44.949494949494955,2868.7772434494627
45.45454545454546,2952.5732985044106
45.959595959595966,3037.8378391897245
46.46464646464647,3124.5784966358624
46.969696969696976,3212.8027891365045
47.47474747474748,3302.5181230161384
47.979797979797986,3393.7317934921516
48.484848484848484,3486.4509855314586
48.98989898989899,3580.6827747016955
49.494949494949495,3676.4341280169947
50.0,3773.7119047783817
